order_id,order_date,customer_id,customer_segment,region,state,city,product_category,product_subcategory,product_name,quantity,unit_price,discount,revenue,cost,profit
1475,2025-05-01 17:22:11.128625,187,Home Office,North,Delhi,Delhi,Grocery,Beverages,Tea,1,2657,0.11,2364.73,1785.2037040107418,579.5262959892582
1476,2025-03-24 17:22:11.128631,140,Consumer,South,Chennai,Chennai,Clothing,Men,Jeans,2,3984,0.14,6852.48,5815.522255232602,1036.9577447673973
1477,2026-02-22 17:22:11.128637,144,Home Office,North,Delhi,Delhi,Electronics,Mobiles,OnePlus,4,3041,0.17,10096.119999999999,9484.398381548446,611.7216184515528
1478,2025-09-06 17:22:11.128644,47,Corporate,South,Bangalore,Bangalore,Furniture,Chairs,Gaming Chair,3,1846,0.17,4596.54,4142.303070815522,454.23692918447796
1479,2025-10-08 17:22:11.128650,274,Home Office,West,Mumbai,Mumbai,Clothing,Women,Kurti,4,1506,0.13,5240.88,4351.731115362161,889.1488846378388
1480,2025-03-31 17:22:11.128656,269,Consumer,East,Kolkata,Kolkata,Electronics,Mobiles,OnePlus,5,4899,0.09,22290.45,15797.201839129744,6493.2481608702565
1481,2025-04-13 17:22:11.128661,160,Corporate,East,Kolkata,Kolkata,Grocery,Snacks,Chips,5,2297,0.25,8613.75,8275.50073540064,338.2492645993607
1482,2025-05-13 17:22:11.128667,150,Consumer,South,Chennai,Chennai,Clothing,Men,Jeans,5,4788,0.26,17715.6,15887.095107536861,1828.5048924631374
1483,2025-11-28 17:22:11.128672,2,Home Office,East,Bhubaneswar,Bhubaneswar,Electronics,Laptops,MacBook,4,4061,0.17,13482.519999999999,10834.026066961336,2648.4939330386624
1484,2025-05-26 17:22:11.128678,167,Consumer,South,Chennai,Chennai,Grocery,Beverages,Tea,1,4127,0.3,2888.8999999999996,2845.8613007187687,43.03869928123095
1485,2025-08-26 17:22:11.128683,216,Home Office,East,Kolkata,Kolkata,Grocery,Snacks,Biscuits,5,3517,0.3,12309.5,13831.019007307232,-1521.5190073072317
1486,2025-09-11 17:22:11.128689,115,Consumer,North,Chandigarh,Chandigarh,Furniture,Tables,Study Table,4,1675,0.1,6030.0,4240.576993982824,1789.4230060171758
1487,2025-12-22 17:22:11.128694,137,Home Office,South,Bangalore,Bangalore,Grocery,Beverages,Coffee,4,4940,0.19,16005.6,15640.82271908552,364.7772809144808
1488,2025-10-31 17:22:11.128699,172,Home Office,East,Bhubaneswar,Bhubaneswar,Grocery,Snacks,Biscuits,4,4828,0.29,13711.519999999999,14141.730298099736,-430.210298099737
1489,2025-08-01 17:22:11.128705,185,Corporate,South,Chennai,Chennai,Grocery,Snacks,Biscuits,5,4043,0.04,19406.399999999998,13971.302831584271,5435.097168415727
1490,2025-11-23 17:22:11.128711,119,Consumer,South,Chennai,Chennai,Clothing,Women,Kurti,5,2240,0.18,9184.0,7310.170189767924,1873.829810232076
1491,2025-05-22 17:22:11.128716,131,Home Office,North,Delhi,Delhi,Furniture,Chairs,Gaming Chair,2,4997,0.1,8994.6,7911.433014865995,1083.1669851340057
1492,2025-10-15 17:22:11.128722,80,Consumer,East,Kolkata,Kolkata,Grocery,Snacks,Chips,1,4211,0.27,3074.0299999999997,2649.663670775734,424.3663292242659
1493,2025-11-19 17:22:11.128727,144,Consumer,West,Mumbai,Mumbai,Furniture,Tables,Dining Table,2,1567,0.14,2695.24,2310.5073361537698,384.73266384623
1494,2026-01-14 17:22:11.128733,75,Home Office,West,Mumbai,Mumbai,Grocery,Beverages,Coffee,5,2748,0.09,12503.4,10802.116786024559,1701.283213975441
1495,2025-11-16 17:22:11.128740,150,Consumer,West,Ahmedabad,Ahmedabad,Grocery,Beverages,Coffee,3,2936,0.14,7574.88,5334.457704214869,2240.4222957851307
1496,2025-06-11 17:22:11.128747,142,Corporate,North,Delhi,Delhi,Furniture,Tables,Study Table,5,602,0.03,2919.7,2307.8686461259063,611.8313538740936
1497,2025-11-10 17:22:11.128752,184,Corporate,South,Chennai,Chennai,Clothing,Women,Kurti,2,1961,0.17,3255.2599999999998,2539.1316962099486,716.1283037900512
1498,2025-05-03 17:22:11.128760,110,Consumer,East,Bhubaneswar,Bhubaneswar,Furniture,Chairs,Office Chair,5,2705,0.08,12443.0,9192.028700689101,3250.9712993108988
1499,2025-12-18 17:22:11.128765,209,Consumer,South,Bangalore,Bangalore,Clothing,Women,Dress,5,4720,0.13,20532.0,17225.29250518912,3306.7074948108784
1500,2025-05-20 17:22:11.128771,71,Consumer,South,Bangalore,Bangalore,Furniture,Chairs,Gaming Chair,4,3461,0.13,12044.28,9896.746518654072,2147.5334813459285
1501,2025-12-21 17:22:11.128777,175,Consumer,East,Bhubaneswar,Bhubaneswar,Furniture,Tables,Study Table,5,2566,0.22,10007.4,9537.123265920603,470.2767340793962
1502,2025-10-04 17:22:11.128783,120,Corporate,East,Bhubaneswar,Bhubaneswar,Grocery,Snacks,Biscuits,5,4319,0.22,16844.100000000002,15475.855252808788,1368.2447471912146
1503,2025-08-01 17:22:11.128788,186,Consumer,West,Mumbai,Mumbai,Grocery,Beverages,Coffee,2,1660,0.18,2722.4,2277.3184762386413,445.08152376135877
1504,2025-08-28 17:22:11.128794,19,Home Office,West,Mumbai,Mumbai,Furniture,Chairs,Office Chair,3,4600,0.29,9798.0,10143.685472530928,-345.68547253092765
1505,2025-07-15 17:22:11.128800,128,Corporate,South,Bangalore,Bangalore,Grocery,Snacks,Biscuits,3,2622,0.05,7472.7,4830.971630892941,2641.728369107059
1506,2025-08-30 17:22:11.128805,144,Consumer,North,Delhi,Delhi,Grocery,Beverages,Coffee,4,4292,0.21,13562.720000000001,10464.301454499597,3098.4185455004044
1507,2025-11-16 17:22:11.128811,248,Consumer,East,Kolkata,Kolkata,Clothing,Women,Kurti,2,4142,0.28,5964.48,6313.783099296127,-349.3030992961276
1508,2026-01-22 17:22:11.128816,194,Corporate,West,Mumbai,Mumbai,Furniture,Chairs,Gaming Chair,3,2441,0.23,5638.71,4728.485750428371,910.2242495716291
1509,2025-08-05 17:22:11.128822,228,Home Office,South,Chennai,Chennai,Furniture,Chairs,Office Chair,1,1787,0.29,1268.77,1266.2219849395,2.5480150604998926
1510,2026-01-22 17:22:11.128828,183,Home Office,East,Bhubaneswar,Bhubaneswar,Grocery,Beverages,Coffee,2,1471,0.04,2824.3199999999997,2128.1864926419626,696.1335073580371
1511,2025-06-03 17:22:11.128833,45,Corporate,South,Chennai,Chennai,Electronics,Mobiles,OnePlus,4,2608,0.09,9493.12,6884.620658897738,2608.4993411022624
1512,2025-10-25 17:22:11.128839,104,Consumer,North,Chandigarh,Chandigarh,Grocery,Beverages,Tea,1,1111,0.25,833.25,815.9220633173061,17.327936682693917
1513,2025-03-17 17:22:11.128845,96,Consumer,South,Chennai,Chennai,Grocery,Snacks,Biscuits,2,964,0.28,1388.1599999999999,1419.1030732118043,-30.943073211804403
1514,2025-11-28 17:22:11.128851,186,Home Office,East,Kolkata,Kolkata,Electronics,Laptops,Dell Laptop,4,3782,0.2,12102.400000000001,10834.090046167019,1268.3099538329825
1515,2025-07-20 17:22:11.128857,157,Home Office,West,Mumbai,Mumbai,Furniture,Chairs,Gaming Chair,1,773,0.01,765.27,488.82592539844126,276.4440746015587
1516,2026-01-20 17:22:11.128864,61,Consumer,East,Bhubaneswar,Bhubaneswar,Clothing,Men,Jeans,3,560,0.13,1461.6,1016.7041702876506,444.89582971234927
1517,2025-09-29 17:22:11.128869,141,Home Office,East,Bhubaneswar,Bhubaneswar,Grocery,Snacks,Chips,5,1323,0.02,6482.7,4936.244877490599,1546.455122509401
1518,2026-02-18 17:22:11.128875,100,Home Office,West,Mumbai,Mumbai,Grocery,Snacks,Biscuits,2,4691,0.08,8631.44,6777.313827677799,1854.1261723222015
1519,2025-08-09 17:22:11.128881,208,Consumer,West,Mumbai,Mumbai,Furniture,Tables,Study Table,3,898,0.26,1993.56,2070.1001212490214,-76.54012124902147
1520,2025-06-28 17:22:11.128886,95,Corporate,North,Delhi,Delhi,Electronics,Laptops,MacBook,2,1512,0.14,2600.64,2125.8303550602022,474.80964493979764
1521,2025-08-08 17:22:11.128894,276,Consumer,East,Bhubaneswar,Bhubaneswar,Grocery,Beverages,Coffee,4,1204,0.25,3612.0,2964.9833520997,647.0166479003001
1522,2025-03-05 17:22:11.128899,225,Consumer,South,Bangalore,Bangalore,Furniture,Chairs,Gaming Chair,1,1378,0.03,1336.6599999999999,938.4423160835887,398.21768391641115
1523,2026-01-27 17:22:11.128905,192,Home Office,East,Kolkata,Kolkata,Grocery,Snacks,Biscuits,5,3551,0.29,12606.05,11969.090208066385,636.9597919336138
1524,2025-05-26 17:22:11.128911,273,Consumer,North,Chandigarh,Chandigarh,Clothing,Men,T-Shirt,1,3755,0.07,3492.1499999999996,2830.440241135055,661.7097588649444
1525,2025-08-04 17:22:11.128916,51,Consumer,West,Mumbai,Mumbai,Electronics,Mobiles,iPhone,2,2927,0.12,5151.52,4610.924345977918,540.5956540220823
1526,2025-07-08 17:22:11.128922,288,Home Office,East,Kolkata,Kolkata,Electronics,Laptops,HP Laptop,5,1077,0.02,5277.3,3836.714232615699,1440.585767384301
1527,2025-03-07 17:22:11.128930,220,Home Office,West,Ahmedabad,Ahmedabad,Electronics,Laptops,MacBook,3,4138,0.02,12165.72,9337.229624111054,2828.490375888945
1528,2025-09-16 17:22:11.128935,169,Home Office,East,Bhubaneswar,Bhubaneswar,Furniture,Tables,Study Table,5,3742,0.07,17400.3,13956.745666292823,3443.554333707176
1529,2025-06-15 17:22:11.128941,287,Home Office,East,Kolkata,Kolkata,Electronics,Laptops,Dell Laptop,3,3652,0.23,8436.12,7978.277270160553,457.8427298394481
1530,2025-02-28 17:22:11.128948,198,Home Office,West,Mumbai,Mumbai,Furniture,Tables,Dining Table,4,1316,0.13,4579.68,3342.636575103199,1237.0434248968013
1531,2025-03-21 17:22:11.128953,74,Home Office,South,Chennai,Chennai,Clothing,Men,T-Shirt,4,1631,0.17,5414.92,4718.575951968546,696.3440480314539
1532,2025-11-12 17:22:11.128959,82,Consumer,East,Kolkata,Kolkata,Clothing,Women,Kurti,4,4733,0.27,13820.359999999999,12593.613189112653,1226.7468108873454
1533,2025-07-12 17:22:11.128964,192,Consumer,East,Kolkata,Kolkata,Grocery,Beverages,Tea,5,3723,0.29,13216.65,11330.318297457987,1886.3317025420129
1534,2025-08-25 17:22:11.128970,10,Corporate,West,Mumbai,Mumbai,Grocery,Beverages,Tea,4,4724,0.09,17195.36,14294.205986872617,2901.154013127383
1535,2026-01-21 17:22:11.128976,216,Home Office,West,Mumbai,Mumbai,Clothing,Women,Dress,4,1560,0.03,6052.8,4309.424425765727,1743.3755742342728
1536,2025-10-15 17:22:11.128981,80,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,iPhone,1,3532,0.07,3284.7599999999998,2539.863816343807,744.896183656193
1537,2025-03-20 17:22:11.128988,157,Corporate,South,Chennai,Chennai,Clothing,Men,T-Shirt,2,2331,0.27,3403.2599999999998,3704.8333854699745,-301.5733854699747
1538,2025-02-24 17:22:11.128994,113,Consumer,West,Ahmedabad,Ahmedabad,Electronics,Laptops,MacBook,2,310,0.28,446.4,486.25928903352883,-39.85928903352885
1539,2025-06-13 17:22:11.129000,47,Home Office,North,Delhi,Delhi,Furniture,Chairs,Office Chair,3,234,0.25,526.5,505.5512903194657,20.948709680534307
1540,2025-05-16 17:22:11.129006,58,Home Office,South,Chennai,Chennai,Grocery,Beverages,Coffee,1,4135,0.15,3514.75,3242.803641900779,271.946358099221
1541,2025-04-26 17:22:11.129011,123,Consumer,West,Ahmedabad,Ahmedabad,Grocery,Snacks,Chips,2,2168,0.24,3295.36,3341.80553795085,-46.44553795084994
1542,2025-04-10 17:22:11.129016,157,Consumer,West,Ahmedabad,Ahmedabad,Electronics,Laptops,HP Laptop,1,1567,0.05,1488.6499999999999,1241.261780868607,247.38821913139282
1543,2025-06-20 17:22:11.129022,94,Corporate,West,Mumbai,Mumbai,Grocery,Snacks,Chips,3,3157,0.06,8902.74,6374.677366535897,2528.062633464103
1544,2025-11-05 17:22:11.129028,136,Home Office,South,Bangalore,Bangalore,Electronics,Laptops,Dell Laptop,1,2455,0.26,1816.7,1653.4505149064419,163.24948509355818
1545,2025-12-07 17:22:11.129033,102,Home Office,North,Delhi,Delhi,Furniture,Chairs,Gaming Chair,3,2912,0.01,8648.64,6726.112795923233,1922.5272040767668
1546,2025-08-27 17:22:11.129039,124,Consumer,South,Bangalore,Bangalore,Grocery,Beverages,Tea,2,1823,0.09,3317.86,2807.008095741763,510.851904258237
1547,2025-04-25 17:22:11.129045,82,Corporate,South,Chennai,Chennai,Grocery,Snacks,Biscuits,4,1467,0.04,5633.28,3819.361997651578,1813.9180023484219
1548,2025-04-30 17:22:11.129050,60,Consumer,South,Bangalore,Bangalore,Grocery,Beverages,Coffee,3,465,0.11,1241.55,1058.1253492073643,183.4246507926357
1549,2026-01-06 17:22:11.129056,167,Consumer,South,Bangalore,Bangalore,Furniture,Tables,Study Table,3,3286,0.17,8182.139999999999,7145.570273731392,1036.5697262686072
1550,2025-07-12 17:22:11.129061,134,Corporate,East,Kolkata,Kolkata,Grocery,Beverages,Coffee,3,569,0.17,1416.81,1177.2134465191634,239.59655348083652
1551,2025-05-31 17:22:11.129066,45,Consumer,South,Chennai,Chennai,Furniture,Chairs,Gaming Chair,2,3930,0.07,7309.799999999999,5544.1417924458,1765.6582075541992
1552,2025-06-13 17:22:11.129072,136,Home Office,North,Delhi,Delhi,Furniture,Chairs,Office Chair,4,1671,0.18,5480.88,4805.0074188582075,675.8725811417926
1553,2025-10-04 17:22:11.129078,52,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Laptops,Dell Laptop,1,3950,0.21,3120.5,2458.8982628227,661.6017371773
1554,2025-03-19 17:22:11.129084,235,Corporate,West,Mumbai,Mumbai,Clothing,Men,T-Shirt,1,4958,0.02,4858.84,3753.7478515110406,1105.0921484889595
1555,2025-03-17 17:22:11.129090,86,Home Office,South,Chennai,Chennai,Electronics,Mobiles,OnePlus,4,4415,0.16,14834.4,11830.184891691764,3004.2151083082354
1556,2025-03-09 17:22:11.129095,180,Home Office,South,Bangalore,Bangalore,Furniture,Tables,Dining Table,5,923,0.26,3415.1,2982.4472863524293,432.65271364757064
1557,2026-02-08 17:22:11.129101,201,Home Office,West,Mumbai,Mumbai,Furniture,Tables,Dining Table,5,3279,0.19,13279.95,11335.611465852578,1944.3385341474223
1558,2025-04-19 17:22:11.129108,116,Home Office,South,Chennai,Chennai,Furniture,Tables,Study Table,4,4182,0.15,14218.8,12627.733013053969,1591.0669869460307
1559,2025-09-26 17:22:11.129115,82,Corporate,South,Chennai,Chennai,Electronics,Laptops,MacBook,3,1985,0.14,5121.3,3910.0766825656283,1211.223317434372
1560,2025-06-04 17:22:11.129120,226,Corporate,South,Chennai,Chennai,Grocery,Snacks,Biscuits,5,1885,0.14,8105.5,6662.166334464717,1443.3336655352832
1561,2025-03-24 17:22:11.129132,64,Consumer,North,Delhi,Delhi,Electronics,Laptops,MacBook,1,3648,0.13,3173.7599999999998,2300.763045372714,872.996954627286
1562,2025-05-05 17:22:11.129140,110,Corporate,East,Bhubaneswar,Bhubaneswar,Clothing,Women,Dress,5,3890,0.03,18866.5,15145.701579290868,3720.798420709132
1563,2025-10-10 17:22:11.129146,143,Home Office,North,Delhi,Delhi,Furniture,Tables,Study Table,4,3604,0.27,10523.68,9717.563726853985,806.1162731460154
1564,2025-08-29 17:22:11.129152,32,Consumer,North,Delhi,Delhi,Grocery,Beverages,Coffee,5,4551,0.28,16383.599999999999,15975.079383048494,408.52061695150405
1565,2026-01-07 17:22:11.129158,287,Corporate,South,Chennai,Chennai,Grocery,Beverages,Tea,5,4973,0.05,23621.75,16408.289940872724,7213.460059127276
1566,2025-03-27 17:22:11.129164,167,Corporate,West,Mumbai,Mumbai,Furniture,Chairs,Gaming Chair,4,2481,0.12,8733.12,5984.264618486576,2748.8553815134246
1567,2025-11-19 17:22:11.129169,161,Corporate,West,Mumbai,Mumbai,Electronics,Mobiles,iPhone,3,2041,0.04,5878.08,4299.379124704459,1578.7008752955408
1568,2025-03-10 17:22:11.129175,124,Consumer,West,Ahmedabad,Ahmedabad,Furniture,Chairs,Office Chair,5,3228,0.06,15171.599999999999,11187.377519360833,3984.222480639166
1569,2025-05-17 17:22:11.129180,140,Home Office,South,Chennai,Chennai,Electronics,Mobiles,iPhone,4,1731,0.15,5885.4,4167.613376167026,1717.7866238329734
1570,2025-08-19 17:22:11.129185,61,Corporate,West,Ahmedabad,Ahmedabad,Grocery,Beverages,Tea,3,885,0.25,1991.25,1750.5750194731866,240.67498052681344
1571,2025-10-19 17:22:11.129191,115,Corporate,South,Bangalore,Bangalore,Furniture,Chairs,Gaming Chair,5,1057,0.29,3752.35,3422.2232519851464,330.12674801485355
1572,2025-11-22 17:22:11.129197,259,Consumer,East,Kolkata,Kolkata,Furniture,Chairs,Gaming Chair,4,750,0.08,2760.0,2209.9861469821235,550.0138530178765
1573,2025-09-17 17:22:11.129202,253,Consumer,West,Mumbai,Mumbai,Clothing,Women,Dress,4,822,0.3,2301.6,2348.8230341877265,-47.223034187726626
1574,2025-11-09 17:22:11.129208,123,Home Office,East,Bhubaneswar,Bhubaneswar,Furniture,Tables,Dining Table,3,3765,0.02,11069.1,7753.631052092099,3315.4689479079016
1575,2025-06-03 17:22:11.129213,175,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,OnePlus,2,1443,0.27,2106.7799999999997,2183.664961128198,-76.88496112819803
1576,2026-01-26 17:22:11.129219,131,Home Office,South,Bangalore,Bangalore,Clothing,Men,Jeans,2,3629,0.05,6895.099999999999,4890.50086712887,2004.5991328711298
1577,2026-02-05 17:22:11.129224,77,Consumer,South,Chennai,Chennai,Furniture,Tables,Dining Table,2,827,0.3,1157.8,1033.1876536376546,124.6123463623453
1578,2025-10-16 17:22:11.129230,16,Home Office,South,Chennai,Chennai,Furniture,Tables,Dining Table,1,3242,0.22,2528.76,2279.3531980615962,249.406801938404
1579,2025-04-23 17:22:11.129236,266,Home Office,West,Ahmedabad,Ahmedabad,Grocery,Beverages,Tea,5,3062,0.04,14697.6,11103.635389083387,3593.9646109166133
1580,2025-04-22 17:22:11.129242,109,Corporate,North,Delhi,Delhi,Furniture,Tables,Dining Table,5,1657,0.26,6130.9,5644.769644710212,486.130355289788
1581,2025-10-03 17:22:11.129248,163,Corporate,South,Chennai,Chennai,Grocery,Snacks,Chips,2,3010,0.19,4876.200000000001,4043.5201320960127,832.679867903988
1582,2025-05-15 17:22:11.129254,208,Home Office,West,Ahmedabad,Ahmedabad,Electronics,Mobiles,OnePlus,4,617,0.3,1727.6,1734.1098639319018,-6.5098639319019185
1583,2025-10-21 17:22:11.129259,121,Corporate,West,Mumbai,Mumbai,Grocery,Beverages,Coffee,4,621,0.14,2136.24,1712.6220031611213,423.6179968388785
1584,2025-07-24 17:22:11.129265,214,Home Office,East,Kolkata,Kolkata,Electronics,Mobiles,Samsung Galaxy,3,2885,0.02,8481.9,5652.783270046157,2829.116729953843
1585,2025-09-30 17:22:11.129271,271,Consumer,East,Kolkata,Kolkata,Electronics,Laptops,Dell Laptop,2,2412,0.24,3666.2400000000002,3181.993683893211,484.24631610678944
1586,2026-02-16 17:22:11.129276,95,Corporate,West,Mumbai,Mumbai,Furniture,Chairs,Gaming Chair,1,2357,0.15,2003.45,1466.300671316289,537.149328683711
1587,2025-10-21 17:22:11.129282,97,Corporate,West,Mumbai,Mumbai,Clothing,Women,Dress,2,4406,0.08,8107.04,5427.372449501563,2679.667550498437
1588,2025-09-11 17:22:11.129287,212,Home Office,West,Ahmedabad,Ahmedabad,Furniture,Chairs,Office Chair,3,2967,0.04,8544.96,5936.109887409747,2608.850112590252
1589,2025-07-24 17:22:11.129293,162,Corporate,South,Bangalore,Bangalore,Grocery,Snacks,Chips,2,1619,0.19,2622.78,2483.7574361466986,139.02256385330156
1590,2026-01-09 17:22:11.129299,154,Home Office,East,Kolkata,Kolkata,Clothing,Men,Jeans,3,4327,0.13,11293.47,10104.159146963773,1189.310853036226
1591,2025-11-15 17:22:11.129306,31,Consumer,South,Chennai,Chennai,Furniture,Chairs,Gaming Chair,2,4251,0.3,5951.4,6040.426067732639,-89.0260677326396
1592,2025-10-10 17:22:11.129312,236,Consumer,East,Bhubaneswar,Bhubaneswar,Furniture,Tables,Dining Table,5,765,0.28,2754.0,2442.2977748580274,311.7022251419726
1593,2025-08-10 17:22:11.129320,186,Consumer,South,Bangalore,Bangalore,Clothing,Men,T-Shirt,4,1559,0.05,5924.2,4229.578538051278,1694.6214619487218
1594,2025-07-11 17:22:11.129327,257,Consumer,North,Delhi,Delhi,Furniture,Chairs,Office Chair,5,2330,0.25,8737.5,7641.779869484654,1095.7201305153458
1595,2026-01-16 17:22:11.129333,182,Corporate,North,Delhi,Delhi,Grocery,Snacks,Biscuits,2,1316,0.01,2605.68,1668.2850880136061,937.3949119863937
1596,2025-12-04 17:22:11.129338,193,Home Office,South,Bangalore,Bangalore,Grocery,Snacks,Biscuits,5,633,0.21,2500.35,2384.4075293717024,115.94247062829754
1597,2025-12-27 17:22:11.129344,274,Consumer,West,Mumbai,Mumbai,Clothing,Women,Kurti,4,1095,0.21,3460.2000000000003,3319.984246680498,140.21575331950226
1598,2026-02-04 17:22:11.129350,11,Consumer,North,Chandigarh,Chandigarh,Furniture,Tables,Study Table,5,3215,0.03,15592.75,11090.716696260639,4502.033303739361
1599,2026-02-22 17:22:11.129355,137,Corporate,South,Bangalore,Bangalore,Clothing,Men,T-Shirt,2,2970,0.19,4811.400000000001,4747.245816227224,64.15418377277638
1600,2025-03-10 17:22:11.129362,26,Corporate,North,Delhi,Delhi,Grocery,Snacks,Chips,2,532,0.25,798.0,822.6715219875225,-24.67152198752251
1601,2025-06-23 17:22:11.129369,291,Consumer,North,Delhi,Delhi,Clothing,Women,Kurti,5,4386,0.27,16008.9,14250.518409627553,1758.3815903724462
1602,2025-09-25 17:22:11.129375,154,Consumer,South,Chennai,Chennai,Furniture,Tables,Dining Table,5,3391,0.06,15937.699999999999,12033.716041359941,3903.9839586400576
1603,2025-08-26 17:22:11.129383,29,Home Office,West,Ahmedabad,Ahmedabad,Grocery,Snacks,Chips,1,2562,0.2,2049.6,1757.2390785508817,292.3609214491182
1604,2025-12-13 17:22:11.129392,211,Home Office,East,Kolkata,Kolkata,Electronics,Mobiles,OnePlus,2,1754,0.08,3227.36,2573.012274173636,654.3477258263642
1605,2025-04-27 17:22:11.129400,55,Consumer,West,Ahmedabad,Ahmedabad,Grocery,Beverages,Coffee,1,4724,0.02,4629.5199999999995,3555.802670580644,1073.7173294193553
1606,2026-02-20 17:22:11.129409,99,Corporate,West,Ahmedabad,Ahmedabad,Clothing,Women,Kurti,4,1914,0.28,5512.32,5107.333186785755,404.98681321424465
1607,2025-09-18 17:22:11.129424,123,Consumer,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,Samsung Galaxy,5,1395,0.03,6765.75,5031.034125671612,1734.715874328388
1608,2025-12-17 17:22:11.129435,17,Consumer,East,Bhubaneswar,Bhubaneswar,Electronics,Laptops,Dell Laptop,3,1933,0.05,5509.05,3770.8226433155264,1738.2273566844738
1609,2025-09-06 17:22:11.129444,128,Corporate,North,Chandigarh,Chandigarh,Clothing,Men,T-Shirt,5,2810,0.02,13769.0,9353.740229810008,4415.259770189992
1610,2026-01-20 17:22:11.129454,230,Corporate,South,Chennai,Chennai,Grocery,Snacks,Biscuits,3,2184,0.07,6093.36,4722.141696352611,1371.218303647389
1611,2025-08-19 17:22:11.129466,134,Home Office,North,Delhi,Delhi,Grocery,Beverages,Coffee,4,4620,0.07,17186.399999999998,12610.98493424358,4575.415065756419
1612,2025-09-07 17:22:11.129475,175,Corporate,West,Mumbai,Mumbai,Clothing,Men,Jeans,5,2391,0.13,10400.85,9353.599990640907,1047.2500093590934
1613,2025-10-20 17:22:11.129483,254,Consumer,North,Chandigarh,Chandigarh,Electronics,Mobiles,OnePlus,3,2958,0.28,6389.28,6051.86838986163,337.4116101383697
1614,2026-01-11 17:22:11.129492,280,Consumer,East,Bhubaneswar,Bhubaneswar,Furniture,Chairs,Gaming Chair,2,3291,0.18,5397.240000000001,4879.771415799349,517.468584200652
1615,2025-08-14 17:22:11.129501,53,Corporate,South,Chennai,Chennai,Furniture,Chairs,Gaming Chair,2,3152,0.2,5043.200000000001,4360.031857705241,683.1681422947595
1616,2025-10-27 17:22:11.129510,96,Corporate,South,Chennai,Chennai,Clothing,Men,Jeans,1,3704,0.14,3185.44,2332.7943547524737,852.6456452475263
1617,2025-05-12 17:22:11.129519,211,Consumer,West,Ahmedabad,Ahmedabad,Furniture,Chairs,Gaming Chair,1,3837,0.27,2801.0099999999998,2592.7114448746324,208.29855512536733
1618,2025-05-18 17:22:11.129529,42,Consumer,West,Ahmedabad,Ahmedabad,Electronics,Mobiles,Samsung Galaxy,1,205,0.2,164.0,127.71595851360392,36.28404148639608
1619,2025-11-13 17:22:11.129535,115,Home Office,South,Chennai,Chennai,Clothing,Men,T-Shirt,4,851,0.18,2791.28,2518.8949346801346,272.3850653198656
1620,2025-03-15 17:22:11.129541,39,Home Office,North,Delhi,Delhi,Clothing,Women,Kurti,5,1614,0.21,6375.3,5455.148127337362,920.1518726626382
1621,2025-03-03 17:22:11.129548,141,Home Office,North,Chandigarh,Chandigarh,Grocery,Beverages,Tea,1,1436,0.02,1407.28,979.8354347857786,427.44456521422137
1622,2025-10-28 17:22:11.129554,206,Corporate,West,Mumbai,Mumbai,Clothing,Men,Jeans,4,1158,0.02,4539.36,3656.181394429106,883.1786055708935
1623,2026-02-22 17:22:11.129560,80,Home Office,West,Mumbai,Mumbai,Grocery,Snacks,Biscuits,3,2739,0.23,6327.09,6394.668273146514,-67.57827314651422
1624,2025-06-22 17:22:11.129565,123,Home Office,South,Chennai,Chennai,Grocery,Beverages,Tea,2,2014,0.2,3222.4,2974.1239982116367,248.27600178836337
1625,2025-09-03 17:22:11.129572,237,Home Office,West,Mumbai,Mumbai,Electronics,Mobiles,OnePlus,3,1485,0.12,3920.4,2739.7153576670075,1180.6846423329926
1626,2025-05-10 17:22:11.129578,129,Home Office,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,Samsung Galaxy,5,526,0.27,1919.8999999999999,2058.5850425416,-138.6850425416003
1627,2025-03-22 17:22:11.129584,240,Consumer,South,Bangalore,Bangalore,Furniture,Tables,Study Table,1,1751,0.26,1295.74,1315.61870312954,-19.8787031295401
1628,2025-05-06 17:22:11.129610,285,Corporate,East,Kolkata,Kolkata,Grocery,Beverages,Tea,5,580,0.27,2117.0,1997.6245050372997,119.37549496270026
1629,2025-03-03 17:22:11.129619,95,Home Office,South,Bangalore,Bangalore,Electronics,Mobiles,iPhone,3,966,0.2,2318.4,2151.878355369016,166.52164463098416
1630,2025-11-22 17:22:11.129628,294,Consumer,West,Mumbai,Mumbai,Grocery,Beverages,Coffee,5,1736,0.18,7117.6,6018.891355705875,1098.7086442941254
1631,2026-01-15 17:22:11.129661,137,Home Office,North,Delhi,Delhi,Electronics,Laptops,Dell Laptop,4,2942,0.26,8708.32,8719.425277569295,-11.10527756929514
1632,2025-09-01 17:22:11.129688,224,Consumer,West,Mumbai,Mumbai,Electronics,Mobiles,OnePlus,2,1889,0.19,3060.1800000000003,2343.2539828458853,716.926017154115
1633,2025-02-24 17:22:11.129699,108,Consumer,West,Mumbai,Mumbai,Electronics,Mobiles,iPhone,4,4707,0.19,15250.68,14178.46614911223,1072.2138508877706
